hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,hotel_location,payment_method
Resort,0,31,2024,November,46,10,0,4,3,0.0,0,BB,IND,Corporate,Corporate,0,0,0,A,2,No Deposit,0,Transient-Party,4231.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,1,186,2024,May,22,30,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,6391.0,0,0,Dhaka,Bank Transfer
City Hotel,1,443,2025,October,41,7,0,2,2,,0,BB,IND,Groups,TA/TO,0,0,0,A,0,Non Refund,391,Transient,4201.0,0,0,Chattogram,Mobile Banking
Resort,0,5,2025,May,21,22,1,0,1,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4172.0,1,0,Bandarban,Cash
Resort,0,7,2024,April,13,1,0,1,3,0.0,0,BB,CAN,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,7473.0,0,0,Coxs_Bazar,Card
City Hotel,1,306,2025,July,29,22,2,5,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6411.0,0,2,Dhaka,Card
Resort,0,63,2025,April,18,25,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,4411.0,1,1,Sylhet,Mobile Banking
City Hotel,1,43,2025,January,3,14,0,3,2,2.0,0,BB,BGD,Online TA,TA/TO,0,0,0,B,0,No Deposit,0,Transient-Party,5266.0,0,0,Chattogram,Mobile Banking
Resort,0,0,2024,June,25,16,0,1,2,0.0,0,BB,,Direct,Direct,0,0,0,F,0,No Deposit,0,Transient,7311.0,0,0,Coxs_Bazar,Card
Resort,1,279,2024,October,41,8,2,5,2,0.0,0,HB,BGD,Groups,TA/TO,0,1,0,A,0,No Deposit,0,Transient-Party,4358.0,0,0,Sylhet,Mobile Banking
City Hotel,0,16,2024,February,6,5,2,1,3,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,9201.0,0,0,Dhaka,Cash
Resort,1,92,2025,February,9,26,1,2,2,0.0,0,Undefined,BGD,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient,4387.0,0,0,Bandarban,Bank Transfer
City Hotel,0,26,2025,May,19,8,1,0,1,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,9839.0,0,0,Dhaka,Cash
City Hotel,1,594,2024,February,8,23,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4435.0,0,0,Dhaka,Mobile Banking
City Hotel,0,26,2025,April,17,27,0,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4730.0,0,2,Khulna,
Resort,0,36,2024,October,43,20,1,3,2,0.0,0,BB,BGD,Groups,Corporate,0,0,0,A,3,No Deposit,0,Transient-Party,4001.0,0,0,Coxs_Bazar,
City Hotel,0,219,2025,September,36,4,0,1,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,6492.0,0,0,Dhaka,Card
City Hotel,1,344,2025,June,25,16,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4758.0,0,0,Dhaka,Card
City Hotel,1,79,2024,December,53,26,1,3,2,0.0,0,HB,IND,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7670.0,0,0,Dhaka,Cash
City Hotel,0,0,2024,September,40,30,0,1,1,0.0,0,SC,IND,Online TA,TA/TO,1,0,0,A,0,No Deposit,0,Transient,2886.0,0,0,Dhaka,Card
Resort,1,385,2024,September,39,21,0,4,2,0.0,0,BB,BGD,Groups,Direct,0,0,0,A,0,Non Refund,0,Transient,4820.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,0,129,2024,January,1,5,0,1,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,6779.0,1,3,Sylhet,Mobile Banking
Resort,0,1,2025,July,30,24,1,2,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,H,2,No Deposit,0,Transient,8145.0,0,0,Kuakata,Card
City Hotel,1,205,2024,May,23,29,2,1,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,5232.0,0,0,Dhaka,Cash
City Hotel,0,47,2025,August,36,31,2,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,5758.0,0,2,Chattogram,Mobile Banking
Resort,0,4,2025,February,9,26,1,2,2,1.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,5052.0,0,1,Coxs_Bazar,Card
City Hotel,0,34,2024,March,10,10,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,3780.0,0,1,Khulna,Mobile Banking
Resort,0,139,2024,July,28,8,2,6,2,1.0,0,HB,BGD,Direct,Direct,0,0,0,A,2,No Deposit,0,Transient,6262.0,0,1,Coxs_Bazar,Bank Transfer
Resort,0,2,2024,January,4,25,0,1,1,0.0,0,BB,BGD,Direct,Direct,0,0,2,A,0,No Deposit,0,Transient,3037.0,0,1,Sylhet,Card
City Hotel,1,443,2025,October,41,7,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,391,Transient,4720.0,0,0,Dhaka,Cash
Resort,0,9,2025,February,5,4,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,2943.0,1,0,Kuakata,Mobile Banking
City Hotel,1,420,2024,September,36,3,2,2,2,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,6078.0,0,0,Dhaka,Bank Transfer
City Hotel,0,237,2024,September,38,14,1,2,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4247.0,0,0,Sylhet,Cash
City Hotel,0,10,2025,July,27,6,0,1,1,0.0,0,BB,BGD,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,6537.0,0,0,Dhaka,Mobile Banking
Resort,1,83,2024,May,18,3,0,4,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,6261.0,0,0,Bandarban,Card
Resort,0,128,2024,October,41,8,4,8,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,E,2,No Deposit,0,Transient,3877.0,0,0,Sylhet,Mobile Banking
City Hotel,1,207,2024,July,29,11,1,5,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,2,No Deposit,0,Transient,4945.0,0,0,Sylhet,Cash
City Hotel,1,4,2024,September,40,26,1,0,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5130.0,0,0,Sylhet,Cash
City Hotel,1,6,2025,May,18,4,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,6173.0,0,0,Khulna,Card
City Hotel,1,342,2025,September,39,24,0,2,2,0.0,0,BB,CAN,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Contract,5325.0,0,0,Dhaka,Mobile Banking
City Hotel,1,97,2024,April,14,3,1,3,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,4955.0,0,2,Dhaka,Cash
Resort,0,1,2024,January,3,21,0,1,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,F,0,No Deposit,0,Transient,5362.0,1,0,Coxs_Bazar,Cash
Resort,1,105,2025,August,32,5,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,10227.0,0,0,Coxs_Bazar,Card
City Hotel,1,164,2024,May,20,15,1,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,8301.0,0,0,Chattogram,Card
City Hotel,1,30,2025,April,15,14,2,3,3,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,7309.0,0,1,Khulna,Mobile Banking
Resort,0,60,2025,February,8,21,0,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,3942.0,0,0,Bandarban,Mobile Banking
City Hotel,0,8,2025,March,10,2,0,1,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5946.0,0,0,Dhaka,Bank Transfer
City Hotel,0,84,2024,April,16,10,2,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3196.0,0,0,Chattogram,Cash
City Hotel,1,314,2025,July,30,26,0,4,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,71,Transient,5067.0,0,0,Sylhet,Mobile Banking
Resort,0,0,2024,February,8,20,0,1,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,3216.0,0,0,Bandarban,Card
City Hotel,1,186,2025,May,22,30,0,2,2,0.0,0,BB,IND,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,6670.0,0,0,Dhaka,Mobile Banking
City Hotel,0,122,2025,July,28,9,2,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,6668.0,0,2,Dhaka,Mobile Banking
Resort,0,157,2025,June,26,23,2,5,2,0.0,0,BB,CAN,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Contract,3482.0,0,1,Sreemangal,Bank Transfer
City Hotel,1,26,2024,January,1,1,2,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,5701.0,0,0,Dhaka,Mobile Banking
City Hotel,0,40,2025,October,41,5,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,5482.0,0,1,Dhaka,Mobile Banking
Resort,0,12,2025,July,28,11,0,1,1,0.0,0,BB,USA,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,6376.0,0,0,Bandarban,Cash
City Hotel,1,93,2024,April,14,6,0,3,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,3539.0,0,0,Khulna,Mobile Banking
City Hotel,0,90,2025,April,16,17,1,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4272.0,0,0,Rajshahi,Mobile Banking
Resort,1,2,2025,February,8,19,0,2,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4858.0,0,0,Sreemangal,Card
Resort,1,23,2025,September,40,28,0,1,1,0.0,0,BB,BGD,Corporate,Corporate,1,3,2,A,0,No Deposit,0,Transient,5808.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,0,219,2024,September,36,4,0,1,1,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,4905.0,0,0,Dhaka,Mobile Banking
Resort,0,26,2025,July,30,24,1,3,3,1.0,0,BB,IND,Online TA,TA/TO,0,0,0,H,0,No Deposit,0,Transient,13384.0,0,0,Sylhet,Card
City Hotel,0,4,2024,May,23,29,2,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,6374.0,0,1,Chattogram,Bank Transfer
Resort,0,286,2025,May,20,18,1,3,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,2,No Deposit,0,Contract,4096.0,0,1,Sylhet,Cash
City Hotel,1,351,2025,June,26,23,0,1,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4579.0,0,0,Chattogram,Mobile Banking
City Hotel,1,18,2024,May,23,29,2,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5671.0,0,0,Dhaka,Card
Resort,0,1,2025,August,35,21,1,0,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,6686.0,0,1,Kuakata,Card
Resort,0,1,2025,January,3,21,0,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4374.0,0,1,Coxs_Bazar,Mobile Banking
City Hotel,0,67,2024,March,10,10,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6368.0,1,1,Dhaka,Mobile Banking
Resort,0,55,2024,January,2,11,0,3,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,4620.0,0,1,Coxs_Bazar,Card
Resort,1,32,2025,August,34,20,2,4,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,11628.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,0,204,2025,October,41,9,2,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4315.0,0,0,Sylhet,Bank Transfer
City Hotel,0,1,2024,May,23,30,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6783.0,0,1,Dhaka,Mobile Banking
Resort,0,0,2025,February,8,20,0,1,2,0.0,0,BB,CAN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4345.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,0,335,2024,October,42,13,0,3,1,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4784.0,0,0,Sylhet,Bank Transfer
City Hotel,0,45,2024,June,25,17,2,4,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,6772.0,1,1,Chattogram,Bank Transfer
Resort,0,8,2025,September,40,30,0,1,1,0.0,0,BB,BGD,Corporate,Corporate,0,0,0,A,1,No Deposit,0,Transient-Party,6457.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,0,157,2024,July,29,14,0,2,2,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,6773.0,0,2,Dhaka,Cash
City Hotel,0,15,2025,July,28,15,1,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,8631.0,0,2,Dhaka,Cash
Resort,1,31,2024,July,28,14,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,7792.0,0,1,Kuakata,Mobile Banking
Resort,1,229,2024,June,24,9,1,3,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5247.0,0,1,Coxs_Bazar,Card
City Hotel,0,0,2025,January,2,8,1,0,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,5045.0,0,0,Dhaka,Cash
City Hotel,0,104,2024,August,33,18,0,2,2,2.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient,7299.0,1,0,Dhaka,Mobile Banking
Resort,1,217,2025,September,39,24,1,3,2,2.0,0,BB,BGD,Offline TA/TO,TA/TO,0,1,0,C,3,No Deposit,0,Contract,6768.0,0,2,Sylhet,Bank Transfer
City Hotel,0,7,2025,March,13,24,0,3,2,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,8586.0,0,2,Dhaka,Bank Transfer
City Hotel,0,1,2025,August,33,10,1,0,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Contract,5247.0,0,0,Sylhet,Card
Resort,0,307,2025,August,33,14,1,1,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,8338.0,0,1,Coxs_Bazar,Mobile Banking
City Hotel,1,85,2025,June,23,2,0,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7023.0,0,0,Chattogram,Bank Transfer
Resort,1,140,2024,August,35,27,2,1,2,0.0,0,BB,ARE,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,11786.0,0,1,Coxs_Bazar,Card
City Hotel,1,538,2025,December,53,29,0,1,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4517.0,0,0,Dhaka,Mobile Banking
Resort,0,92,2024,June,25,17,2,3,2,,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7299.0,0,1,Coxs_Bazar,Cash
City Hotel,0,177,2025,August,34,16,0,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6057.0,0,1,Sylhet,Card
Resort,0,90,2025,September,37,6,4,7,2,2.0,0,BB,BGD,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,6393.0,0,0,Sreemangal,Mobile Banking
Resort,1,277,2024,June,25,12,2,2,2,0.0,0,Undefined,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,6359.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,1,34,2025,December,50,8,0,2,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,0,Transient,5509.0,0,0,Dhaka,Cash
Resort,1,88,2024,August,36,30,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,9057.0,0,0,Bandarban,Bank Transfer
City Hotel,0,2,2025,August,31,3,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,8038.0,0,1,Dhaka,Mobile Banking
City Hotel,1,125,2024,August,32,10,0,3,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,6837.0,0,0,Dhaka,Mobile Banking
Resort,1,214,2024,October,40,3,1,1,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,1,0,A,0,No Deposit,0,Transient,3449.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,0,457,2025,August,34,25,0,2,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,6708.0,0,1,Chattogram,Card
City Hotel,1,170,2025,August,32,11,2,2,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7799.0,0,0,Chattogram,Mobile Banking
City Hotel,1,69,2025,September,38,11,2,0,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6644.0,0,0,Chattogram,Card
City Hotel,1,19,2025,July,30,25,0,2,2,0.0,0,SC,SAU,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,5954.0,0,1,Khulna,Mobile Banking
City Hotel,0,98,2025,November,48,23,1,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5318.0,0,0,Dhaka,Cash
City Hotel,0,192,2025,October,43,21,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,7018.0,0,0,Dhaka,Cash
City Hotel,0,278,2025,January,3,16,1,0,3,0.0,0,BB,BGD,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,7075.0,0,1,Dhaka,Cash
City Hotel,0,4,2024,November,47,19,2,1,2,1.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7369.0,0,3,Dhaka,Mobile Banking
City Hotel,0,10,2025,October,43,22,1,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,5046.0,0,0,Dhaka,Card
City Hotel,1,23,2024,November,47,17,0,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5487.0,0,2,Dhaka,Mobile Banking
City Hotel,1,249,2025,October,43,22,2,2,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,Non Refund,20,Transient,5574.0,0,0,Dhaka,Mobile Banking
City Hotel,1,333,2025,September,39,20,0,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,19,Transient,5580.0,0,0,Chattogram,Card
City Hotel,0,32,2025,November,47,20,0,2,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5426.0,0,0,Dhaka,Cash
City Hotel,1,193,2025,June,26,20,1,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,39,Transient,6930.0,0,0,Dhaka,Cash
City Hotel,0,28,2025,May,20,16,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,6925.0,0,2,Chattogram,Mobile Banking
City Hotel,0,7,2024,August,36,31,1,2,1,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4249.0,0,0,Chattogram,Card
Resort,0,21,2025,March,11,12,0,1,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,3898.0,0,1,Sreemangal,Mobile Banking
City Hotel,0,178,2024,August,34,22,0,4,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7981.0,0,2,Sylhet,Card
Resort,1,129,2024,November,47,20,1,2,1,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient,2387.0,0,0,Kuakata,Mobile Banking
Resort,0,73,2024,July,31,26,2,3,3,0.0,0,HB,BGD,Direct,Direct,0,0,0,E,0,No Deposit,0,Transient,10178.0,0,1,Coxs_Bazar,Cash
City Hotel,0,0,2025,August,32,6,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,5120.0,0,0,Dhaka,Bank Transfer
Resort,0,34,2025,August,34,24,2,5,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,F,0,No Deposit,0,Transient,11174.0,0,3,Sylhet,Mobile Banking
City Hotel,1,112,2025,June,23,2,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,7409.0,0,1,Dhaka,Cash
Resort,0,9,2024,September,39,18,1,0,2,0.0,0,BB,USA,Groups,Corporate,0,0,0,E,0,No Deposit,0,Transient-Party,6340.0,0,0,Coxs_Bazar,Cash
City Hotel,1,327,2024,September,37,9,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient-Party,4406.0,0,0,Dhaka,Card
Resort,1,328,2024,October,41,6,2,5,5,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,0,No Deposit,0,Group,3087.0,0,0,Coxs_Bazar,Card
Resort,1,157,2024,October,41,5,0,3,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5849.0,0,1,Coxs_Bazar,Mobile Banking
Resort,0,3,2025,February,7,18,1,1,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,4283.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,1,131,2024,August,33,15,2,1,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5232.0,0,0,Sylhet,Mobile Banking
City Hotel,0,0,2024,January,2,5,0,3,1,0.0,0,BB,IND,Complementary,Corporate,1,0,12,D,0,No Deposit,0,Transient,2356.0,1,2,Rajshahi,Card
Resort,0,197,2025,April,18,30,1,1,2,0.0,0,HB,IND,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5844.0,0,0,Coxs_Bazar,Mobile Banking
Resort,0,31,2025,December,53,26,1,3,2,2.0,0,BB,BGD,Direct,Direct,0,0,0,C,0,No Deposit,0,Transient,4394.0,0,0,Bandarban,Card
Resort,0,18,2025,April,15,12,1,4,2,0.0,0,BB,ARE,Direct,Direct,0,0,0,A,2,No Deposit,0,Transient,6809.0,0,0,Coxs_Bazar,Bank Transfer
City Hotel,1,134,2024,February,8,25,0,1,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,3672.0,0,0,Rajshahi,Card
City Hotel,1,9,2025,September,37,7,1,4,2,0.0,0,HB,CAN,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4429.0,0,0,Khulna,Mobile Banking
City Hotel,0,0,2024,June,26,22,0,1,2,0.0,0,BB,IND,Complementary,Direct,0,0,0,A,0,No Deposit,0,Transient,2917.0,0,1,Dhaka,Cash
City Hotel,0,0,2025,January,2,4,1,0,1,0.0,0,BB,USA,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,3781.0,0,0,Sylhet,Mobile Banking
City Hotel,0,4,2025,September,38,15,0,1,1,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5268.0,0,2,Khulna,Cash
City Hotel,1,169,2024,June,23,8,0,3,2,0.0,0,BB,MYS,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,5726.0,0,0,Rajshahi,Mobile Banking
City Hotel,0,183,2024,September,37,8,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4673.0,0,1,Khulna,Mobile Banking
Resort,1,98,2024,September,40,28,1,3,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5054.0,0,0,Sylhet,Bank Transfer
City Hotel,1,27,2024,April,18,29,1,2,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,8830.0,0,0,Dhaka,Mobile Banking
Resort,1,160,2024,October,41,3,1,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4247.0,0,0,Sreemangal,Mobile Banking
City Hotel,1,93,2024,October,42,15,2,1,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,5174.0,0,0,Chattogram,Mobile Banking
Resort,1,299,2024,May,20,19,2,5,2,0.0,0,BB,ARE,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,4293.0,0,0,Sylhet,Mobile Banking
City Hotel,1,88,2024,April,17,24,1,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7482.0,0,1,Dhaka,Cash
City Hotel,1,108,2024,March,12,18,0,2,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,0,Transient,5049.0,0,0,Chattogram,Mobile Banking
City Hotel,1,112,2024,December,50,5,1,3,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7493.0,0,2,Dhaka,Mobile Banking
City Hotel,1,200,2024,October,44,24,1,3,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,5376.0,0,0,Chattogram,Cash
Resort,1,167,2025,June,24,11,2,3,1,0.0,0,BB,SAU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6133.0,0,2,Coxs_Bazar,Mobile Banking
