booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,hotel_location,payment_method
BDH_00542,Resort,1,103,2024,March,13,27,1,1,2,0.0,0,BB,BGD,Groups,Corporate,0,0,0,E,E,0,Non Refund,495.0,,0,Transient,4607.0,0,0,Canceled,2016-12-23,Sylhet,Mobile Banking
BDH_00543,City Hotel,0,159,2025,August,32,7,1,1,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,8175.0,0,0,Check-Out,2017-08-09,Sylhet,Cash
BDH_00544,Resort,0,13,2025,December,52,23,0,4,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,4167.0,0,1,Check-Out,2015-12-27,Bandarban,Mobile Banking
BDH_00545,City Hotel,0,117,2024,November,47,13,2,0,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5472.0,0,0,Check-Out,2016-11-15,Dhaka,Card
BDH_00546,City Hotel,0,155,2025,June,22,1,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,7413.0,0,1,Check-Out,2017-06-04,Dhaka,Card
BDH_00547,Resort,0,134,2024,August,35,29,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,8251.0,0,2,Check-Out,2015-09-03,Coxs_Bazar,Card
BDH_00548,Resort,1,52,2025,August,32,3,1,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,9967.0,0,0,Canceled,2015-07-13,Coxs_Bazar,Cash
BDH_00549,Resort,1,28,2024,May,20,14,2,5,2,2.0,0,BB,BGD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,6185.0,0,1,Canceled,2017-04-16,Kuakata,Mobile Banking
BDH_00550,City Hotel,0,68,2024,February,8,20,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,4034.0,0,0,Check-Out,2016-02-27,Dhaka,Mobile Banking
BDH_00551,Resort,1,208,2024,May,18,1,1,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,4450.0,0,0,Canceled,2016-10-06,Coxs_Bazar,Mobile Banking
BDH_00552,Resort,1,18,2025,February,7,12,2,0,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,3964.0,0,0,Canceled,2017-01-26,Coxs_Bazar,Bank Transfer
BDH_00553,City Hotel,0,4,2024,February,8,16,0,3,1,0.0,0,BB,BGD,Corporate,Corporate,1,0,5,A,A,0,No Deposit,,40.0,0,Transient,4992.0,0,1,Check-Out,2016-02-19,Dhaka,Bank Transfer
BDH_00554,City Hotel,0,50,2025,March,14,31,0,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,3270.0,0,0,Check-Out,2016-04-03,Rajshahi,Card
BDH_00555,City Hotel,0,56,2024,November,48,22,0,4,3,0.0,0,BB,ARE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,6436.0,0,2,Check-Out,2016-11-26,Dhaka,Card
BDH_00556,City Hotel,0,70,2025,February,7,15,0,4,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,242.0,0,Transient-Party,5267.0,0,0,Check-Out,2017-02-19,Dhaka,Mobile Banking
BDH_00557,City Hotel,1,102,2025,October,42,9,1,0,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6269.0,0,1,Canceled,2016-10-08,Dhaka,Cash
BDH_00558,City Hotel,0,5,2024,September,37,9,0,2,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,6180.0,0,2,Check-Out,2015-09-11,Dhaka,Mobile Banking
BDH_00559,City Hotel,0,91,2025,May,20,18,0,1,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,262.0,,0,Transient,4355.0,0,0,Check-Out,2017-05-19,Chattogram,Mobile Banking
BDH_00560,Resort,0,0,2024,October,44,28,0,1,2,0.0,0,BB,BGD,Direct,Direct,1,0,0,D,D,0,No Deposit,,,0,Transient,4642.0,0,1,Check-Out,2016-10-29,Coxs_Bazar,Cash
BDH_00561,City Hotel,0,39,2025,September,38,16,1,2,2,2.0,0,BB,BGD,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,,0,Transient,11829.0,0,2,Check-Out,2016-09-19,Dhaka,Mobile Banking
BDH_00562,City Hotel,0,6,2024,October,42,11,2,1,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,5836.0,0,2,Check-Out,2015-10-14,Dhaka,Cash
BDH_00563,City Hotel,0,19,2024,October,41,6,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,1,0,0,A,A,0,No Deposit,82.0,,0,Transient-Party,5434.0,0,0,Check-Out,2015-10-09,Sylhet,Cash
BDH_00564,Resort,0,5,2025,November,48,22,2,0,1,0.0,0,BB,ARE,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,3201.0,0,1,Check-Out,2015-11-24,Sylhet,Cash
BDH_00565,City Hotel,1,187,2024,August,32,8,0,2,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,7903.0,0,0,Canceled,2017-05-12,Chattogram,Card
BDH_00566,City Hotel,0,191,2024,April,13,1,2,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,4479.0,0,0,Check-Out,2017-04-06,Chattogram,Mobile Banking
BDH_00567,City Hotel,0,157,2024,June,25,20,2,6,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,6371.0,0,1,Check-Out,2017-06-28,Sylhet,Card
BDH_00568,City Hotel,0,172,2025,July,28,10,1,5,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,8276.0,0,2,Check-Out,2017-07-16,Dhaka,Cash
BDH_00569,Resort,0,12,2025,April,18,27,0,3,2,0.0,0,Undefined,AUS,Groups,Direct,0,0,0,A,A,1,No Deposit,385.0,,0,Transient-Party,5604.0,0,0,Check-Out,2016-04-30,Coxs_Bazar,Cash
BDH_00570,City Hotel,1,0,2025,September,39,26,0,1,2,0.0,0,BB,BGD,Direct,Direct,1,0,0,A,A,0,No Deposit,,,0,Transient,8043.0,0,0,No-Show,2015-09-26,Dhaka,Cash
BDH_00571,Resort,0,9,2025,January,4,17,1,0,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,5760.0,0,1,Check-Out,2016-01-18,Coxs_Bazar,Bank Transfer
BDH_00572,City Hotel,1,288,2025,April,17,21,0,2,2,0.0,0,BB,CAN,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,4595.0,0,0,Canceled,2015-10-21,Sylhet,Card
BDH_00573,City Hotel,0,8,2025,September,40,29,0,3,1,0.0,0,BB,BGD,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,5410.0,0,0,Check-Out,2015-10-02,Dhaka,Bank Transfer
BDH_00574,City Hotel,0,63,2025,September,36,4,0,2,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,21.0,,0,Transient-Party,5678.0,0,0,Check-Out,2015-09-06,Sylhet,Mobile Banking
BDH_00575,Resort,1,54,2025,February,8,25,2,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,3220.0,0,1,Canceled,2017-01-09,Sreemangal,Bank Transfer
BDH_00576,City Hotel,0,198,2025,May,21,20,0,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,98,Transient-Party,4565.0,0,0,Check-Out,2016-05-21,Dhaka,Bank Transfer
BDH_00577,City Hotel,1,27,2024,June,23,6,0,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,4,No Deposit,9.0,,0,Transient,6782.0,0,2,Canceled,2017-05-17,Rajshahi,Mobile Banking
BDH_00578,Resort,0,25,2025,November,45,3,0,4,1,0.0,0,BB,MYS,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,314.0,,0,Transient,3563.0,0,0,Check-Out,2015-11-07,Sylhet,Card
BDH_00579,City Hotel,0,46,2025,March,10,7,0,3,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,4894.0,0,1,Check-Out,2017-03-10,Sylhet,Card
BDH_00580,City Hotel,1,188,2024,August,33,13,1,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5613.0,0,0,Canceled,2016-03-01,Dhaka,Cash
BDH_00581,Resort,0,3,2025,March,11,12,2,1,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,8.0,,0,Transient,3137.0,0,0,Check-Out,2016-03-15,Coxs_Bazar,Mobile Banking
BDH_00582,City Hotel,0,169,2025,July,27,2,1,0,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,4620.0,0,0,Check-Out,2017-07-03,Dhaka,Card
BDH_00583,City Hotel,0,1,2025,September,36,1,0,3,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient,2976.0,0,0,Check-Out,2015-09-04,Dhaka,Card
BDH_00584,City Hotel,1,70,2025,July,31,31,1,2,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,10436.0,0,1,Canceled,2017-05-23,Dhaka,Mobile Banking
BDH_00585,City Hotel,0,144,2024,July,31,25,1,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,4660.0,0,1,Check-Out,2016-07-31,Rajshahi,Bank Transfer
BDH_00586,Resort,0,21,2025,January,1,2,4,10,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Transient,3821.0,0,0,Check-Out,2016-01-16,Sylhet,Card
BDH_00587,City Hotel,0,395,2024,May,20,17,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,7229.0,0,1,Check-Out,2017-05-20,Dhaka,Mobile Banking
BDH_00588,City Hotel,1,59,2024,May,22,29,1,0,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,87.0,,0,Transient,7522.0,0,0,Canceled,2017-05-11,Dhaka,Cash
BDH_00589,City Hotel,0,176,2025,May,20,15,1,2,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,5853.0,0,0,Check-Out,2017-05-18,Dhaka,Mobile Banking
BDH_00590,City Hotel,0,99,2025,February,8,19,0,2,1,0.0,0,BB,BGD,Corporate,TA/TO,0,0,0,A,A,1,No Deposit,,67.0,0,Transient-Party,5055.0,0,0,Check-Out,2016-02-21,Dhaka,Mobile Banking
BDH_00591,City Hotel,1,96,2025,October,44,28,1,2,2,2.0,0,BB,BGD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,6261.0,0,1,Canceled,2016-10-23,Rajshahi,Mobile Banking
BDH_00592,City Hotel,0,16,2025,September,39,25,2,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,7746.0,0,0,Check-Out,2015-09-30,Dhaka,Bank Transfer
BDH_00593,City Hotel,1,93,2025,June,25,22,2,3,2,0.0,0,BB,IND,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132.0,,0,Transient-Party,6801.0,0,0,Canceled,2017-06-05,Dhaka,Bank Transfer
BDH_00594,City Hotel,0,207,2025,August,34,21,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient-Party,4455.0,0,3,Check-Out,2015-08-26,Chattogram,Card
BDH_00595,City Hotel,1,56,2025,March,12,21,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,86.0,,0,Transient,5788.0,0,0,Canceled,2017-01-24,Dhaka,Mobile Banking
BDH_00596,Resort,0,244,2024,June,25,20,4,10,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,4964.0,0,1,Check-Out,2017-07-04,Coxs_Bazar,Card
BDH_00597,City Hotel,0,50,2025,November,47,17,0,1,2,0.0,0,SC,SAU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,4324.0,0,1,Check-Out,2016-11-18,Chattogram,Card
BDH_00598,Resort,0,251,2025,June,26,26,1,3,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,D,F,0,No Deposit,96.0,,0,Transient-Party,4801.0,0,1,Check-Out,2017-06-30,Sylhet,Card
BDH_00599,City Hotel,0,10,2025,February,6,8,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,4083.0,0,0,Check-Out,2017-02-10,Khulna,Mobile Banking
BDH_00600,City Hotel,1,125,2024,June,24,15,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6083.0,0,0,Canceled,2017-02-15,Chattogram,Mobile Banking
BDH_00601,Resort,1,468,2025,May,20,12,0,2,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,249.0,,0,Transient-Party,5289.0,0,0,Canceled,2016-03-04,Coxs_Bazar,Bank Transfer
BDH_00602,City Hotel,0,14,2024,September,36,1,0,1,2,0.0,0,BB,CAN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Contract,5589.0,0,2,Check-Out,2015-09-02,Sylhet,Card
BDH_00603,Resort,0,112,2024,March,11,15,0,3,1,0.0,0,BB,CAN,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,477.0,0,Transient-Party,3112.0,0,0,Check-Out,2017-03-18,Bandarban,Mobile Banking
BDH_00604,City Hotel,1,245,2024,June,25,17,0,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12.0,,0,Transient,4403.0,0,0,Canceled,2016-02-09,Chattogram,Bank Transfer
BDH_00605,City Hotel,1,82,2025,May,18,3,0,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,4511.0,0,0,Canceled,2017-04-19,Khulna,Mobile Banking
BDH_00606,City Hotel,0,40,2025,December,52,26,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,4119.0,0,0,Check-Out,2015-12-31,Sylhet,Cash
BDH_00607,City Hotel,0,40,2025,July,31,31,1,0,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6989.0,0,1,Check-Out,2017-08-01,Sylhet,Mobile Banking
BDH_00608,Resort,0,542,2025,September,40,26,2,5,2,0.0,0,HB,CAN,Groups,TA/TO,0,0,0,A,A,1,No Deposit,253.0,,0,Transient-Party,5275.0,0,0,Check-Out,2016-10-03,Coxs_Bazar,Bank Transfer
BDH_00609,City Hotel,0,15,2025,March,10,8,0,3,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,7502.0,0,1,Check-Out,2017-03-11,Chattogram,Mobile Banking
BDH_00610,City Hotel,0,21,2024,August,31,1,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,9629.0,0,1,Check-Out,2017-08-05,Dhaka,Bank Transfer
BDH_00611,Resort,1,385,2025,September,39,21,0,4,2,0.0,0,BB,BGD,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,3614.0,0,0,Canceled,2015-10-14,Sylhet,Cash
BDH_00612,City Hotel,0,51,2024,March,10,8,0,1,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,28.0,,0,Transient,2595.0,0,0,Check-Out,2017-03-08,Chattogram,Mobile Banking
BDH_00613,City Hotel,1,146,2025,April,18,24,2,0,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,26.0,,50,Transient,4085.0,0,0,Canceled,2016-01-19,Khulna,Mobile Banking
BDH_00614,City Hotel,0,2,2024,January,3,21,2,1,1,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,3207.0,0,1,Check-Out,2017-01-24,Khulna,Cash
BDH_00615,Resort,0,19,2024,July,30,21,0,3,2,,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,10033.0,1,1,Check-Out,2016-07-24,Coxs_Bazar,Mobile Banking
BDH_00616,City Hotel,0,4,2025,March,12,22,0,1,1,0.0,0,BB,IND,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,5373.0,0,0,Check-Out,2017-03-23,Chattogram,Mobile Banking
BDH_00617,City Hotel,1,4,2025,February,8,21,0,1,1,0.0,0,BB,BGD,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,,0,Group,3819.0,0,0,Canceled,2017-02-20,Chattogram,Card
BDH_00618,City Hotel,1,59,2025,August,34,24,0,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6418.0,0,1,Canceled,2017-06-26,Dhaka,Mobile Banking
BDH_00619,City Hotel,0,2,2025,May,20,14,1,1,2,1.0,0,BB,BGD,Direct,Direct,0,0,0,G,G,2,No Deposit,,,0,Transient,6728.0,1,1,Check-Out,2016-05-16,Dhaka,Card
BDH_00620,Resort,0,140,2024,June,24,13,2,5,1,0.0,0,BB,SGP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,242.0,,0,Transient,6853.0,0,0,Check-Out,2017-06-20,Coxs_Bazar,Card
BDH_00621,Resort,0,37,2025,May,20,8,2,0,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,168.0,,0,Transient,3087.0,0,1,Check-Out,2016-05-10,Sreemangal,Mobile Banking
BDH_00622,City Hotel,1,37,2024,October,42,13,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,0,Transient-Party,6479.0,0,0,Canceled,2016-09-06,Dhaka,Mobile Banking
BDH_00623,City Hotel,0,12,2025,May,20,11,0,4,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,4097.0,0,0,Check-Out,2016-05-15,Khulna,Mobile Banking
BDH_00624,City Hotel,0,7,2024,September,38,16,0,2,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13.0,,0,Contract,6543.0,0,0,Check-Out,2015-09-18,Dhaka,Bank Transfer
BDH_00625,Resort,0,104,2024,September,36,2,1,4,2,0.0,0,BB,ARE,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241.0,,0,Transient,3527.0,0,0,Check-Out,2015-09-07,Bandarban,Mobile Banking
BDH_00626,Resort,1,196,2025,August,36,29,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Transient,6837.0,0,1,Canceled,2016-08-17,Coxs_Bazar,Card
BDH_00627,City Hotel,0,0,2025,January,4,22,1,2,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,5409.0,0,1,Check-Out,2016-01-25,Sylhet,Card
BDH_00628,City Hotel,1,10,2024,January,1,2,2,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,6004.0,0,0,Canceled,2015-12-31,Dhaka,Cash
BDH_00629,City Hotel,1,98,2025,March,9,3,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5488.0,0,0,Canceled,2017-01-19,Chattogram,Mobile Banking
BDH_00630,City Hotel,0,16,2025,December,50,9,1,2,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,4977.0,0,1,Check-Out,2016-12-12,Sylhet,
BDH_00631,Resort,0,4,2024,August,32,4,1,3,2,0.0,1,HB,BGD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,9652.0,0,1,Check-Out,2016-08-08,Bandarban,Card
BDH_00632,City Hotel,0,22,2025,April,16,14,2,3,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,7679.0,0,2,Check-Out,2016-04-19,Sylhet,Card
BDH_00633,City Hotel,0,85,2025,April,14,1,0,2,1,0.0,0,BB,SAU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,5063.0,0,0,Check-Out,2016-04-03,Dhaka,Cash
BDH_00634,City Hotel,0,301,2025,July,31,30,1,1,1,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,,0,Transient-Party,5425.0,0,0,Check-Out,2016-08-01,Dhaka,Mobile Banking
BDH_00635,City Hotel,1,95,2024,November,45,5,0,1,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,5340.0,0,0,Canceled,2016-10-21,Dhaka,Cash
BDH_00636,Resort,0,364,2025,October,42,12,1,4,2,0.0,0,BB,BGD,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,4904.0,0,0,Check-Out,2016-10-17,Coxs_Bazar,Mobile Banking
BDH_00637,City Hotel,0,164,2025,October,40,2,0,2,1,,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19.0,,0,Transient-Party,5382.0,0,0,Check-Out,2015-10-04,Chattogram,Card
BDH_00638,City Hotel,0,42,2025,June,23,10,1,1,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6340.0,0,1,Check-Out,2017-06-12,Chattogram,Card
BDH_00639,Resort,0,203,2025,May,21,25,1,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,4,No Deposit,,223.0,0,Transient-Party,4017.0,1,0,Check-Out,2017-05-29,Sreemangal,Mobile Banking
BDH_00640,City Hotel,0,56,2024,September,38,17,0,2,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,20.0,,0,Transient-Party,5264.0,0,0,Check-Out,2015-09-19,Sylhet,Bank Transfer
BDH_00641,Resort,0,0,2025,February,9,27,0,1,2,1.0,0,HB,BGD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,5681.0,1,0,Check-Out,2016-02-28,Kuakata,Card
BDH_00642,Resort,1,18,2025,May,22,27,0,2,2,2.0,0,BB,BGD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,5681.0,0,1,Canceled,2016-05-14,Sreemangal,Mobile Banking
BDH_00643,City Hotel,1,129,2024,June,22,2,1,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,154.0,,0,Transient,6924.0,0,0,Canceled,2017-01-24,Dhaka,Mobile Banking
BDH_00644,City Hotel,0,9,2025,August,34,19,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5020.0,0,1,Check-Out,2015-08-22,Dhaka,Cash
BDH_00645,City Hotel,1,304,2024,August,34,17,1,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,4347.0,0,0,Canceled,2015-01-01,Chattogram,Cash
BDH_00646,Resort,0,0,2025,November,45,3,0,1,1,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,3390.0,0,0,Check-Out,2015-11-04,Sreemangal,Mobile Banking
BDH_00647,Resort,1,260,2024,September,38,19,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,4187.0,0,0,Canceled,2015-06-17,Coxs_Bazar,Mobile Banking
BDH_00648,Resort,0,96,2025,March,11,12,4,7,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,3523.0,0,0,Check-Out,2017-03-23,Sylhet,Card
BDH_00649,Resort,1,172,2024,August,34,26,0,1,3,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,6865.0,0,0,Canceled,2017-03-08,Kuakata,Mobile Banking
BDH_00650,City Hotel,0,39,2025,August,33,14,0,2,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,6583.0,0,0,Check-Out,2015-08-16,Dhaka,Mobile Banking
BDH_00651,City Hotel,0,65,2025,March,14,28,1,2,2,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient-Party,6273.0,0,2,Check-Out,2016-03-31,Dhaka,Card
BDH_00652,City Hotel,0,0,2024,May,20,14,0,1,2,0.0,0,BB,BGD,Complementary,Direct,0,0,0,A,B,0,No Deposit,,,0,Transient,2259.0,0,0,Check-Out,2016-05-15,Rajshahi,Card
BDH_00653,Resort,0,126,2024,May,18,2,0,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6.0,,0,Transient,3719.0,1,0,Check-Out,2017-05-04,Kuakata,Mobile Banking
BDH_00654,City Hotel,1,68,2025,February,8,17,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,A,0,Non Refund,37.0,,0,Transient,5423.0,0,0,Canceled,2016-01-06,Dhaka,Mobile Banking
BDH_00655,City Hotel,0,27,2024,July,27,2,2,0,2,2.0,0,BB,BGD,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9.0,,0,Transient,9265.0,0,0,Check-Out,2017-07-04,Sylhet,Mobile Banking
BDH_00656,Resort,0,44,2025,May,21,18,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,5351.0,1,1,Check-Out,2016-05-20,Coxs_Bazar,Mobile Banking
