@relation bd_hotel_bookings_ml-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.NumericToNominal-R2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute hotel {Resort,'City Hotel'}
@attribute is_canceled {0,1}
@attribute lead_time numeric
@attribute arrival_date_year numeric
@attribute arrival_date_month {December,July,March,April,October,November,September,February,August,May,January,June}
@attribute arrival_date_week_number numeric
@attribute arrival_date_day_of_month numeric
@attribute stays_in_weekend_nights numeric
@attribute stays_in_week_nights numeric
@attribute adults numeric
@attribute children numeric
@attribute babies numeric
@attribute meal {BB,SC,HB,Undefined,FB}
@attribute country {BGD,AUS,CAN,SAU,USA,GBR,IND,ARE,SGP,MYS}
@attribute market_segment {Direct,'Online TA','Offline TA/TO',Groups,Corporate,Aviation,Complementary}
@attribute distribution_channel {Direct,TA/TO,Corporate,GDS}
@attribute is_repeated_guest numeric
@attribute previous_cancellations numeric
@attribute previous_bookings_not_canceled numeric
@attribute reserved_room_type {F,A,D,E,G,B,H,C,P}
@attribute booking_changes numeric
@attribute deposit_type {'No Deposit','Non Refund',Refundable}
@attribute days_in_waiting_list numeric
@attribute customer_type {Transient,Transient-Party,Contract,Group}
@attribute adr numeric
@attribute required_car_parking_spaces numeric
@attribute total_of_special_requests numeric
@attribute hotel_location {Sreemangal,Dhaka,Sylhet,Chattogram,Khulna,Coxs_Bazar,Rajshahi,Kuakata,Bandarban}
@attribute payment_method {'Mobile Banking',Cash,Card,'Bank Transfer'}

@data
'City Hotel',1,0.311606,0,August,0.596154,0.1,0,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.251864,0,0,Dhaka,Card
Resort,0,0.004769,1,December,0.923077,0,0,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.146284,0,0.2,Coxs_Bazar,'Mobile Banking'
Resort,0,0.435612,1,August,0.615385,0.5,0.166667,0.133333,0.018519,0.333333,0,HB,BGD,Direct,Direct,0,0,0,C,0,'No Deposit',0,Transient,0.432119,0.333333,0.6,Kuakata,'Mobile Banking'
Resort,0,0.009539,0,March,0.211538,0.466667,0,0.066667,0,0,0,BB,BGD,Corporate,Corporate,0,0,0,A,0,'No Deposit',0,Transient,0.045936,0,0,Sreemangal,Card
'City Hotel',0,0.007949,0,December,0.942308,0.266667,0,0.1,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.097102,0,0.2,Rajshahi,'Bank Transfer'
Resort,0,0,1,September,0.75,0.966667,0,0.033333,0.018519,0,0,BB,ARE,Corporate,Corporate,0,0,0,G,0,'No Deposit',0,Transient,0.165103,0,0,Bandarban,'Mobile Banking'
'City Hotel',0,0.348172,1,June,0.461538,0.566667,0.166667,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.172499,0,0.2,Khulna,'Mobile Banking'
'City Hotel',0,0.18283,0,May,0.346154,0.1,0.083333,0.133333,0.018519,0,0,BB,ARE,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.176046,0,0.2,Khulna,'Mobile Banking'
'City Hotel',0,0.18283,1,April,0.269231,0.233333,0,0.066667,0,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0.071429,'No Deposit',0.086957,Transient-Party,0.143879,0,0,Dhaka,'Mobile Banking'
Resort,0,0.122417,1,September,0.75,0.9,0.166667,0.166667,0.018519,0,0,HB,IND,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.283911,0,0.4,Coxs_Bazar,'Bank Transfer'
'City Hotel',1,0.480127,1,October,0.769231,0.166667,0,0.1,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0.038462,0,A,0,'Non Refund',0,Transient,0.268458,0,0,Dhaka,Card
Resort,0,0.00159,1,February,0.096154,0.333333,0,0.033333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,1,0,0.017857,A,0,'No Deposit',0,Transient,0.110329,0,0.2,Sylhet,Card
Resort,0,0.205087,0,July,0.538462,0.3,0.166667,0.133333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.487975,0.333333,0.6,Coxs_Bazar,'Mobile Banking'
'City Hotel',0,0,1,June,0.403846,0,0,0.033333,0.018519,0,0,SC,CAN,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.205507,0,0,Sylhet,'Bank Transfer'
'City Hotel',0,0.014308,1,June,0.461538,0.533333,0.083333,0.066667,0.018519,0.333333,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.235209,0,0.2,Chattogram,Card
'City Hotel',0,0.044515,0,June,0.461538,0.433333,0,0.1,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.22102,0,0.2,Dhaka,'Bank Transfer'
'City Hotel',0,0.015898,1,July,0.5,0.166667,0,0.033333,0,0,0,BB,ARE,Corporate,Corporate,0,0,0,A,0,'No Deposit',0,Transient-Party,0.237434,0,0,Dhaka,Card
Resort,0,0.468998,1,March,0.192308,0.466667,0.166667,0.133333,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.102573,0,0.2,Coxs_Bazar,'Bank Transfer'
'City Hotel',1,0.201908,0,April,0.326923,0.9,0.083333,0.1,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.242484,0,0,Dhaka,Card
Resort,1,0.034976,1,April,0.25,0.166667,0,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,E,0,'No Deposit',0,Transient,0.250782,0,0,Sreemangal,Cash
'City Hotel',1,0.154213,0,March,0.192308,0.433333,0,0.066667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.200397,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.0938,0,November,0.903846,0.9,0.166667,0.133333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Contract,0.257215,0,0.2,Chattogram,Card
Resort,0,0.033386,1,November,0.865385,0.366667,0,0.1,0,0,0,BB,BGD,Corporate,Corporate,0,0,0,A,0,'No Deposit',0,Transient-Party,0.138107,0,0,Coxs_Bazar,Card
'City Hotel',1,0.151033,1,July,0.557692,0.9,0,0.066667,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.247715,0,0.2,Dhaka,Card
'City Hotel',0,0.243243,1,July,0.557692,0.733333,0.166667,0.066667,0.018519,0.03542,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.32708,0,0.2,Dhaka,Card
'City Hotel',1,0.139905,0,August,0.596154,0.366667,0.166667,0.166667,0.037037,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.378066,0,0.2,Sylhet,'Mobile Banking'
'City Hotel',0,0.004769,1,August,0.653846,1,0,0.033333,0.018519,0,0,SC,AUS,'Online TA',TA/TO,0,0,0,A,0.142857,'No Deposit',0,Transient,0.309043,0,0.2,Sylhet,'Bank Transfer'
'City Hotel',1,0.049285,0,November,0.903846,0.733333,0,0.133333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,B,0.071429,'No Deposit',0,Transient,0.214045,0,0.4,Dhaka,Card
Resort,1,0.36725,1,July,0.519231,0.2,0.166667,0.2,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0.038462,0,A,0,'No Deposit',0,Transient,0.206169,0,0,Bandarban,'Mobile Banking'
'City Hotel',1,0.154213,1,March,0.153846,0.1,0.166667,0.033333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.223184,0,0.2,Dhaka,Card
'City Hotel',1,0.009539,1,February,0.115385,0.433333,0,0.033333,0.018519,0.333333,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.153139,0,0,Rajshahi,Cash
'City Hotel',0,0.054054,1,June,0.461538,0.433333,0,0.1,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.247835,0,0.2,Dhaka,'Mobile Banking'
'City Hotel',0,0.00159,0,January,0.019231,0.233333,0,0.066667,0.018519,0,0,SC,BGD,'Online TA',TA/TO,1,0.423077,0,A,0,'No Deposit',0,Transient-Party,0.204245,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.020668,1,January,0.038462,0.666667,0.083333,0.033333,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0.142857,'No Deposit',0,Transient,0.158069,0,0.2,Sylhet,Card
'City Hotel',1,0.022258,0,April,0.288462,0.5,0.166667,0.033333,0.018519,0.333333,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.297018,0,0,Dhaka,Cash
'City Hotel',0,0.006359,0,November,0.865385,0.433333,0.166667,0.033333,0.018519,0,0,BB,IND,Direct,Direct,0,0,0,B,0,'No Deposit',0,Transient,0.227814,0,0.2,Dhaka,'Mobile Banking'
'City Hotel',0,0.249603,0,August,0.576923,0,0,0.133333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.31271,0,0,Dhaka,'Mobile Banking'
'City Hotel',1,0.337043,1,October,0.788462,0.266667,0.166667,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.189695,0,0,Dhaka,Cash
'City Hotel',1,0.259141,1,June,0.442308,0.133333,0.166667,0.066667,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.217833,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.18442,1,October,0.826923,0.733333,0.166667,0.066667,0.018519,0,0.111111,BB,BGD,'Online TA',TA/TO,0,0,0,A,0.142857,'No Deposit',0,Transient,0.233345,0,0.4,Sylhet,'Bank Transfer'
Resort,1,0.168521,1,July,0.557692,0.666667,0.083333,0.1,0.018519,0.666667,0,BB,BGD,'Online TA',TA/TO,0,0,0,G,0,'No Deposit',0,Transient,0.449916,0,0,Sreemangal,Cash
Resort,1,0.114467,1,February,0.096154,0.166667,0.166667,0.033333,0.018519,0,0,HB,GBR,Groups,Direct,0,0,0,D,0,'No Deposit',0,Transient-Party,0.215127,0,0,Coxs_Bazar,'Bank Transfer'
Resort,0,0.047695,1,February,0.134615,0.633333,0.166667,0.166667,0.018519,0,0.111111,BB,BGD,Direct,Direct,0,0,0,A,0.071429,'No Deposit',0,Transient,0.114658,0,0.2,Sylhet,'Mobile Banking'
Resort,0,0.352941,1,April,0.25,0.033333,0.166667,0.166667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.109788,0,0.4,Coxs_Bazar,'Mobile Banking'
'City Hotel',0,0.418124,0,June,0.461538,0.733333,0.166667,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.280423,0,0.2,Dhaka,Card
'City Hotel',1,0.014308,1,April,0.307692,0.6,0,0.033333,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.21621,0,0,Dhaka,'Mobile Banking'
'City Hotel',1,0.503975,1,September,0.711538,0.466667,0,0.066667,0.018519,0.03542,0,BB,CAN,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.190596,0,0,Khulna,'Mobile Banking'
Resort,0,0.205087,1,March,0.25,0.9,0.166667,0.166667,0.037037,0,0,BB,BGD,Direct,Direct,0,0,0,C,0,'No Deposit',0,Transient,0.194805,0,0.2,Sreemangal,'Mobile Banking'
'City Hotel',1,0.381558,1,December,0.942308,0.3,0.166667,0.033333,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.144601,0,0.4,Sylhet,Card
'City Hotel',0,0.138315,1,May,0.403846,0.7,0.166667,0.166667,0.018519,0,0,SC,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.250842,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.036566,1,March,0.211538,0.566667,0,0.033333,0.018519,0.333333,0,BB,MYS,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.308141,0,0.4,Dhaka,'Mobile Banking'
Resort,0,0,0,October,0.826923,0.9,0,0.033333,0.018519,0,0,BB,GBR,Direct,Direct,0,0,0,D,0,'No Deposit',0,Transient,0.167989,0,0,Sylhet,'Mobile Banking'
Resort,0,0.209857,1,July,0.557692,0.566667,0.083333,0.1,0.018519,0.666667,0,BB,BGD,'Online TA',TA/TO,0,0,0,C,0.071429,'No Deposit',0,Transient,0.43735,0,0,Sylhet,Card
'City Hotel',1,0.761526,1,August,0.596154,0.266667,0,0.1,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.327321,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.643879,1,July,0.5,0.1,0,0.066667,0.018519,0,0,HB,IND,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.308682,0,0,Dhaka,Card
Resort,0,0.046105,0,April,0.269231,0.3,0.083333,0,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.172439,0,0.2,Coxs_Bazar,Cash
'City Hotel',1,0.298887,0,June,0.461538,0.466667,0,0.066667,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0.099744,Transient,0.184644,0,0,Khulna,Card
Resort,0,0.173291,0,November,0.865385,0.4,0,0.033333,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,F,0,'No Deposit',0,Transient,0.224266,0.333333,0.4,Coxs_Bazar,'Bank Transfer'
'City Hotel',1,0.292528,0,August,0.653846,0.9,0.083333,0.066667,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,E,0,'No Deposit',0,Transient,0.305255,0,0.6,Khulna,'Bank Transfer'
'City Hotel',0,0.340223,1,May,0.403846,0.9,0.166667,0.133333,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.311207,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.062003,1,August,0.634615,0.633333,0.166667,0,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.272547,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.044515,1,September,0.692308,0.3,0,0.066667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.313252,0,0,Dhaka,Cash
Resort,0,0.449921,0,October,0.788462,0.366667,0.166667,0.166667,0.018519,0,0,BB,BGD,Groups,Direct,0,0,0,E,0,'No Deposit',0,Transient-Party,0.218615,0,0,Coxs_Bazar,Cash
'City Hotel',0,0.09062,0,February,0.115385,0.2,0.166667,0.066667,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,B,0,'No Deposit',0,Transient,0.178752,0,0.2,Dhaka,'Mobile Banking'
Resort,0,0.00159,1,July,0.5,0.1,0.083333,0.033333,0.018519,0,0,BB,IND,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.290645,0,0,Coxs_Bazar,'Bank Transfer'
'City Hotel',1,0.170111,1,April,0.288462,0.433333,0,0.1,0.018519,0,0,BB,GBR,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.136544,0,0.2,Rajshahi,Cash
'City Hotel',0,0.117647,0,March,0.230769,0.633333,0.166667,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.217051,0,0.2,Dhaka,'Bank Transfer'
'City Hotel',0,0.211447,0,April,0.288462,0.6,0,0.133333,0.018519,0.03542,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.266414,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0,0,August,0.634615,0.566667,0,0.033333,0,0,0,SC,BGD,Direct,Direct,0,0,0,D,0,'No Deposit',0,Transient,0.25944,0,0,Dhaka,Card
'City Hotel',1,0.440382,1,November,0.865385,0.2,0.083333,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.311027,0,0,Dhaka,Card
'City Hotel',0,0.00318,1,August,0.615385,0.4,0,0.033333,0.018519,0.333333,0,BB,BGD,Direct,Direct,0,0,0,D,0,'No Deposit',0,Transient,0.436027,0,0.4,Dhaka,'Mobile Banking'
Resort,0,0.00318,1,May,0.346154,0.2,0.166667,0,0.018519,0,0,BB,IND,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.224447,0.333333,0.2,Coxs_Bazar,'Mobile Banking'
Resort,0,0.241653,1,September,0.75,0.833333,0.166667,0.166667,0,0,0,HB,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.10095,0,0,Bandarban,'Mobile Banking'
'City Hotel',0,0.069952,1,June,0.480769,0.6,0.083333,0,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.209476,0,0.2,Sylhet,Cash
Resort,0,0.282989,1,July,0.538462,0.333333,0.083333,0.1,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,A,0,'No Deposit',0,Transient,0.186809,0.333333,0,Kuakata,Card
'City Hotel',1,0.112878,0,June,0.461538,0.433333,0,0.1,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.266715,0,0,Dhaka,Card
'City Hotel',0,0.020668,0,June,0.480769,0.633333,0.083333,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.290464,0,0.2,Dhaka,'Mobile Banking'
'City Hotel',0,0.00159,0,February,0.076923,0.033333,0,0.033333,0,0,0,BB,BGD,Direct,Direct,1,0.038462,0.107143,E,0.071429,'No Deposit',0,Transient,0.173581,0,0,Rajshahi,'Bank Transfer'
Resort,0,0.00159,0,May,0.346154,0.033333,0.083333,0,0.018519,0,0,HB,CAN,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.246032,0,0,Coxs_Bazar,'Bank Transfer'
'City Hotel',0,0.206677,0,September,0.75,0.933333,0,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0.071429,'No Deposit',0,Transient,0.325758,0,0.4,Dhaka,Card
'City Hotel',1,0.421304,0,July,0.519231,0.266667,0,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0.038462,0,A,0,'No Deposit',0,Contract,0.174543,0,0,Dhaka,'Mobile Banking'
'City Hotel',1,0.015898,0,February,0.115385,0.5,0,0.1,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.216931,0,0,Sylhet,'Mobile Banking'
Resort,1,0.160572,1,September,0.711538,0.566667,0.083333,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.164021,0,0,Sylhet,Card
'City Hotel',0,0.154213,1,December,1,0.9,0.083333,0.1,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.109488,0,0,Sylhet,Cash
'City Hotel',0,0.076312,0,February,0.134615,0.7,0,0.066667,0,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.147427,0,0.2,Sylhet,'Bank Transfer'
Resort,0,0.109698,0,July,0.519231,0.433333,0.166667,0.166667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.382155,0.333333,0,Coxs_Bazar,'Mobile Banking'
'City Hotel',1,0.292528,1,October,0.788462,0.366667,0,0.033333,0.018519,0,0,SC,IND,'Online TA',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.138348,0,0,Rajshahi,'Mobile Banking'
'City Hotel',0,0.106518,1,December,0.923077,0.133333,0.166667,0.033333,0.018519,0.333333,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.309764,0,0.6,Dhaka,'Mobile Banking'
Resort,1,0.060413,0,August,0.615385,0.3,0.166667,0.166667,0.018519,0,0,BB,USA,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.392496,0,0.4,Sylhet,'Mobile Banking'
Resort,0,0.170111,1,August,0.615385,0.3,0.083333,0.066667,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,A,0,'No Deposit',0,Transient-Party,0.343555,0,0.2,Coxs_Bazar,Card
'City Hotel',1,0.030207,1,December,1,0.966667,0,0.033333,0.018519,0,0,BB,IND,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.209957,0,0,Khulna,Card
'City Hotel',0,0.124006,1,May,0.403846,0.9,0.166667,0.066667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.208213,0,0.2,Dhaka,'Bank Transfer'
'City Hotel',1,0.351351,1,October,0.75,0.066667,0.166667,0.033333,0.018519,0,0,HB,BGD,Groups,TA/TO,0,0.038462,0,A,0,'Non Refund',0,Transient-Party,0.225228,0,0,Dhaka,'Mobile Banking'
Resort,0,0.230525,0,January,0,0.033333,0.083333,0.066667,0.018519,0,0,HB,BGD,'Online TA',TA/TO,0,0,0,G,0.071429,'No Deposit',0,Transient,0.336039,0.333333,0,Coxs_Bazar,'Mobile Banking'
Resort,0,0.055644,0,March,0.230769,0.9,0.166667,0.2,0,0,0,BB,IND,'Offline TA/TO',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.129509,0,0,Coxs_Bazar,Card
'City Hotel',0,0,1,November,0.865385,0.366667,0,0.033333,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.17803,0.333333,0.2,Dhaka,Cash
Resort,0,0.012719,1,December,0.961538,0.4,0,0.066667,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.109007,0,0.6,Sylhet,Cash
Resort,0,0,1,April,0.288462,0.566667,0,0.066667,0.018519,0.03542,0,BB,BGD,Direct,Direct,0,0,0,A,0.071429,'No Deposit',0,Transient,0.233105,0,0,Coxs_Bazar,Cash
'City Hotel',1,0.295707,0,May,0.403846,0.966667,0,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.204365,0,0,Rajshahi,Card
'City Hotel',0,0.057234,0,May,0.346154,0.2,0,0.033333,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.25475,0,0,Dhaka,'Mobile Banking'
'City Hotel',1,0.292528,0,August,0.634615,0.533333,0,0.033333,0.018519,0,0,HB,BGD,'Online TA',TA/TO,0,0,0,A,0.5,'No Deposit',0,Transient-Party,0.363456,0,0.2,Chattogram,Cash
'City Hotel',1,0.124006,1,November,0.846154,0.1,0.083333,0.066667,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,A,0,'No Deposit',0,Transient,0.185245,0,0.2,Dhaka,'Bank Transfer'
'City Hotel',0,0.406995,0,June,0.461538,0.466667,0,0.066667,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.249399,0,0.2,Chattogram,'Mobile Banking'
'City Hotel',1,0.351351,0,June,0.442308,0.3,0.083333,0.066667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0.038462,0,A,0,'Non Refund',0.038363,Transient,0.15873,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.004769,1,September,0.730769,0.7,0,0.1,0.018519,0,0,BB,SGP,'Online TA',TA/TO,0,0,0,G,0.142857,'No Deposit',0,Transient,0.582311,0,0.2,Dhaka,'Mobile Banking'
'City Hotel',0,0.135135,0,October,0.769231,0.166667,0.083333,0.1,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.13438,0,0.2,Khulna,Card
'City Hotel',0,0.031797,0,September,0.692308,0.266667,0,0.066667,0.018519,0.333333,0,HB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.542208,0,0.4,Dhaka,Card
'City Hotel',0,0.052464,0,September,0.711538,0.466667,0,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Contract,0.269481,0,0.4,Dhaka,'Mobile Banking'
'City Hotel',0,0.049285,1,April,0.288462,0.666667,0.166667,0.1,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.16835,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.257552,0,September,0.711538,0.533333,0,0.1,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient-Party,0.12482,0,0,Sylhet,Card
Resort,0,0.071542,0,March,0.230769,0.7,0,0.066667,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,D,0.214286,'No Deposit',0,Transient,0.152537,0,0.2,Coxs_Bazar,Card
Resort,0,0.011129,1,December,0.961538,0.4,0,0.033333,0,0,0,BB,BGD,Corporate,Corporate,0,0,0.107143,A,0,'No Deposit',0,Transient,0.106842,0,0,Coxs_Bazar,'Mobile Banking'
Resort,1,0.208267,1,October,0.826923,0.9,0.166667,0.166667,0.018519,0,0,BB,USA,'Online TA',TA/TO,0,0,0,E,0,'No Deposit',0,Transient,0.131073,0,0,Sreemangal,Card
Resort,0,0,1,February,0.153846,0.766667,0,0.033333,0.018519,0,0,BB,BGD,Direct,Direct,1,0,0,E,0.071429,'No Deposit',0,Transient,0.118025,0,0,Kuakata,'Mobile Banking'
Resort,1,0.130366,1,February,0.115385,0.2,0.166667,0,0.018519,0,0,Undefined,BGD,Groups,TA/TO,1,0.038462,0,A,0,'No Deposit',0,Transient-Party,0.131854,0,0,Bandarban,'Mobile Banking'
Resort,0,0.217806,1,May,0.423077,0.966667,0.083333,0.133333,0,0,0,HB,BGD,'Online TA',TA/TO,0,0,0,D,0.071429,'No Deposit',0,Transient,0.242364,0,0.4,Sylhet,'Mobile Banking'
Resort,0,0.155803,1,August,0.596154,0.233333,0.166667,0.166667,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.263769,0,0,Kuakata,'Mobile Banking'
'City Hotel',1,0.160572,0,June,0.5,0.866667,0.083333,0.166667,0,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.38925,0,0,Dhaka,'Mobile Banking'
Resort,0,0.060413,0,March,0.230769,0.8,0,0.066667,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,D,0,'No Deposit',0,Transient,0.115981,0,0,Bandarban,'Mobile Banking'
